Date,Device Category,Browser,# of Visitors,Sessions,Bounce Rate
2016-03-21T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2016-03-21T00:00:00.000,desktop,Safari,934,1038,53.3719
2016-03-21T00:00:00.000,mobile,Android Browser,138,242,71.4876
2016-03-21T00:00:00.000,mobile,Chrome,830,969,49.9484
2016-03-21T00:00:00.000,mobile,Internet Explorer,35,35,100
2016-03-21T00:00:00.000,mobile,Safari,1211,1419,58.4919
2016-03-21T00:00:00.000,mobile,Safari (in-app),104,104,100
2016-03-21T00:00:00.000,tablet,Chrome,69,69,100
2016-03-21T00:00:00.000,tablet,Internet Explorer,35,35,0
2016-03-21T00:00:00.000,tablet,Safari,242,277,37.5451
2016-03-21T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-03-22T00:00:00.000,desktop,Chrome,3841,4464,33.3333
2016-03-22T00:00:00.000,desktop,Edge,138,138,75.3623
2016-03-22T00:00:00.000,desktop,Firefox,554,623,38.8443
2016-03-22T00:00:00.000,desktop,Internet Explorer,1246,1523,34.0775
2016-03-22T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2016-03-22T00:00:00.000,desktop,Safari,415,484,35.7438
2016-03-22T00:00:00.000,mobile,Android Browser,35,173,60.1156
2016-03-22T00:00:00.000,mobile,BlackBerry,35,35,0
2016-03-22T00:00:00.000,mobile,Chrome,1038,1211,37.1594
2016-03-22T00:00:00.000,mobile,Internet Explorer,173,173,20.2312
2016-03-22T00:00:00.000,mobile,Safari,1246,1315,55.2852
2016-03-22T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-03-22T00:00:00.000,tablet,Amazon Silk,69,69,50.7246
2016-03-22T00:00:00.000,tablet,Android Browser,35,35,100
2016-03-22T00:00:00.000,tablet,Chrome,69,69,100
2016-03-22T00:00:00.000,tablet,Safari,277,277,37.5451
2016-03-23T00:00:00.000,desktop,Chrome,2837,3322,36.4539
2016-03-23T00:00:00.000,desktop,Edge,138,138,50
2016-03-23T00:00:00.000,desktop,Firefox,484,588,47.1088
2016-03-23T00:00:00.000,desktop,Internet Explorer,1696,2042,22.0372
2016-03-23T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2016-03-23T00:00:00.000,desktop,Safari,484,554,37.5451
2016-03-23T00:00:00.000,mobile,Android Browser,35,35,0
2016-03-23T00:00:00.000,mobile,Chrome,796,934,40.7923
2016-03-23T00:00:00.000,mobile,Internet Explorer,104,104,66.3462
2016-03-23T00:00:00.000,mobile,Safari,1626,1799,34.6304
2016-03-23T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-03-23T00:00:00.000,tablet,Amazon Silk,35,35,0
2016-03-23T00:00:00.000,tablet,Chrome,35,35,0
2016-03-23T00:00:00.000,tablet,Safari,415,554,56.1372
2016-03-23T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-03-24T00:00:00.000,desktop,Chrome,2976,3322,37.5075
2016-03-24T00:00:00.000,desktop,Edge,208,208,16.8269
2016-03-24T00:00:00.000,desktop,Firefox,415,415,50.1205
2016-03-24T00:00:00.000,desktop,Internet Explorer,1177,1350,43.5556
2016-03-24T00:00:00.000,desktop,Opera,35,35,0
2016-03-24T00:00:00.000,desktop,Safari,450,484,21.4876
2016-03-24T00:00:00.000,mobile,Android Browser,35,35,0
2016-03-24T00:00:00.000,mobile,Chrome,761,1003,44.8654
2016-03-24T00:00:00.000,mobile,Internet Explorer,104,138,25.3623
2016-03-24T00:00:00.000,mobile,Safari,1592,1696,42.8656
2016-03-24T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-03-24T00:00:00.000,tablet,Android Browser,35,35,100
2016-03-24T00:00:00.000,tablet,Safari,242,311,44.373
2016-03-25T00:00:00.000,desktop,Chrome,2318,2526,38.361
2016-03-25T00:00:00.000,desktop,Edge,104,104,33.6538
2016-03-25T00:00:00.000,desktop,Firefox,484,554,50
2016-03-25T00:00:00.000,desktop,Internet Explorer,1073,1350,35.8519
2016-03-25T00:00:00.000,desktop,Opera,35,35,100
2016-03-25T00:00:00.000,desktop,Safari,519,554,56.1372
2016-03-25T00:00:00.000,mobile,Chrome,727,865,52.0231
2016-03-25T00:00:00.000,mobile,Internet Explorer,35,35,100
2016-03-25T00:00:00.000,mobile,Opera Mini,35,35,100
2016-03-25T00:00:00.000,mobile,Safari,1315,1419,63.4249
2016-03-25T00:00:00.000,tablet,Android Browser,35,35,100
2016-03-25T00:00:00.000,tablet,Chrome,35,35,0
2016-03-25T00:00:00.000,tablet,Safari,173,208,83.1731
2016-03-26T00:00:00.000,desktop,Chrome,934,969,46.4396
2016-03-26T00:00:00.000,desktop,Firefox,311,311,55.627
2016-03-26T00:00:00.000,desktop,Internet Explorer,277,277,49.8195
2016-03-26T00:00:00.000,desktop,Safari,242,242,57.0248
2016-03-26T00:00:00.000,mobile,Android Browser,35,35,100
2016-03-26T00:00:00.000,mobile,Chrome,761,796,43.4673
2016-03-26T00:00:00.000,mobile,Safari,1211,1246,55.5377
2016-03-26T00:00:00.000,mobile,Safari (in-app),104,138,50
2016-03-26T00:00:00.000,tablet,Amazon Silk,69,69,100
2016-03-26T00:00:00.000,tablet,Chrome,69,69,100
2016-03-26T00:00:00.000,tablet,Safari,311,311,66.881
2016-03-27T00:00:00.000,desktop,Chrome,900,969,53.5604
2016-03-27T00:00:00.000,desktop,Edge,104,104,33.6538
2016-03-27T00:00:00.000,desktop,Firefox,104,104,33.6538
2016-03-27T00:00:00.000,desktop,Internet Explorer,484,484,14.2562
2016-03-27T00:00:00.000,desktop,Safari,381,381,36.2205
2016-03-27T00:00:00.000,mobile,Android Browser,69,69,100
2016-03-27T00:00:00.000,mobile,BlackBerry,35,69,50.7246
2016-03-27T00:00:00.000,mobile,Chrome,900,1003,62.1137
2016-03-27T00:00:00.000,mobile,Internet Explorer,104,104,33.6538
2016-03-27T00:00:00.000,mobile,Safari,865,900,38.4444
2016-03-27T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-03-27T00:00:00.000,tablet,Safari,138,138,50
2016-03-27T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-03-28T00:00:00.000,desktop,Chrome,2180,2457,36.63
2016-03-28T00:00:00.000,desktop,Edge,242,277,49.8195
2016-03-28T00:00:00.000,desktop,Firefox,727,761,36.3995
2016-03-28T00:00:00.000,desktop,Internet Explorer,1107,1177,41.1215
2016-03-28T00:00:00.000,desktop,Safari,830,969,24.9742
2016-03-28T00:00:00.000,mobile,Android Browser,69,69,100
2016-03-28T00:00:00.000,mobile,Chrome,1280,1384,47.4711
2016-03-28T00:00:00.000,mobile,Firefox,35,35,100
2016-03-28T00:00:00.000,mobile,Internet Explorer,69,69,100
2016-03-28T00:00:00.000,mobile,Safari,969,1142,51.4886
2016-03-28T00:00:00.000,mobile,Safari (in-app),35,35,0
2016-03-28T00:00:00.000,tablet,Chrome,104,104,33.6538
2016-03-28T00:00:00.000,tablet,Safari,346,381,27.2966
2016-03-28T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-03-29T00:00:00.000,desktop,Chrome,3253,3737,28.7129
2016-03-29T00:00:00.000,desktop,Edge,208,208,33.1731
2016-03-29T00:00:00.000,desktop,Firefox,830,900,53.7778
2016-03-29T00:00:00.000,desktop,Internet Explorer,1246,1453,47.6256
2016-03-29T00:00:00.000,desktop,Safari,484,484,35.7438
2016-03-29T00:00:00.000,mobile,Android Browser,35,35,0
2016-03-29T00:00:00.000,mobile,Chrome,900,1073,54.7996
2016-03-29T00:00:00.000,mobile,Internet Explorer,35,35,0
2016-03-29T00:00:00.000,mobile,Opera Mini,35,35,100
2016-03-29T00:00:00.000,mobile,Safari,1696,1938,39.2673
2016-03-29T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-03-29T00:00:00.000,tablet,Amazon Silk,35,35,100
2016-03-29T00:00:00.000,tablet,Android Browser,35,35,100
2016-03-29T00:00:00.000,tablet,Chrome,69,69,50.7246
2016-03-29T00:00:00.000,tablet,Safari,277,346,50
2016-03-29T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-03-30T00:00:00.000,desktop,Chrome,2734,3772,30.2757
2016-03-30T00:00:00.000,desktop,Edge,242,242,42.9752
2016-03-30T00:00:00.000,desktop,Firefox,1038,1211,28.5714
2016-03-30T00:00:00.000,desktop,Internet Explorer,1419,1765,39.2068
2016-03-30T00:00:00.000,desktop,Safari,761,796,52.1357
2016-03-30T00:00:00.000,mobile,Chrome,900,1003,24.1276
2016-03-30T00:00:00.000,mobile,Firefox,35,35,0
2016-03-30T00:00:00.000,mobile,Internet Explorer,35,35,100
2016-03-30T00:00:00.000,mobile,Safari,1038,1177,61.7672
2016-03-30T00:00:00.000,mobile,Safari (in-app),69,69,100
2016-03-30T00:00:00.000,tablet,Safari,138,173,39.8844
2016-03-31T00:00:00.000,desktop,Chrome,2491,2803,39.4934
2016-03-31T00:00:00.000,desktop,Edge,173,173,39.8844
2016-03-31T00:00:00.000,desktop,Firefox,727,796,30.402
2016-03-31T00:00:00.000,desktop,Internet Explorer,1280,1661,41.6616
2016-03-31T00:00:00.000,desktop,Safari,623,623,44.4623
2016-03-31T00:00:00.000,mobile,Android Browser,69,69,0
2016-03-31T00:00:00.000,mobile,Chrome,934,1003,37.986
2016-03-31T00:00:00.000,mobile,Internet Explorer,35,69,50.7246
2016-03-31T00:00:00.000,mobile,Opera Mini,35,35,100
2016-03-31T00:00:00.000,mobile,Safari,1557,1730,60
2016-03-31T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-03-31T00:00:00.000,tablet,Amazon Silk,35,35,0
2016-03-31T00:00:00.000,tablet,Chrome,35,35,0
2016-03-31T00:00:00.000,tablet,Safari,381,415,33.253
2016-03-31T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-04-01T00:00:00.000,desktop,Chrome,2734,2872,30.1184
2016-04-01T00:00:00.000,desktop,Edge,138,138,25.3623
2016-04-01T00:00:00.000,desktop,Firefox,692,865,20
2016-04-01T00:00:00.000,desktop,Internet Explorer,1038,1142,24.2557
2018-01-26T00:00:00.000,mobile,Firefox,35,35,0
2016-04-01T00:00:00.000,desktop,Opera,35,35,100
2016-04-01T00:00:00.000,desktop,Safari,381,381,27.2966
2016-04-01T00:00:00.000,mobile,Android Browser,35,35,100
2016-04-01T00:00:00.000,mobile,Chrome,1073,1246,55.5377
2016-04-01T00:00:00.000,mobile,Internet Explorer,69,69,50.7246
2016-04-01T00:00:00.000,mobile,Safari,1384,1626,40.4059
2016-04-01T00:00:00.000,mobile,Safari (in-app),208,208,83.1731
2016-04-01T00:00:00.000,tablet,Amazon Silk,69,69,0
2016-04-01T00:00:00.000,tablet,Android Browser,35,35,100
2016-04-01T00:00:00.000,tablet,Chrome,35,35,100
2016-04-01T00:00:00.000,tablet,Safari,104,104,33.6538
2016-04-02T00:00:00.000,desktop,Chrome,1211,1280,27.0312
2016-04-02T00:00:00.000,desktop,Edge,35,35,0
2016-04-02T00:00:00.000,desktop,Firefox,415,450,23.1111
2016-04-02T00:00:00.000,desktop,Internet Explorer,346,381,27.2966
2016-04-02T00:00:00.000,desktop,Safari,346,346,19.9422
2016-04-02T00:00:00.000,mobile,Android Browser,69,69,50.7246
2016-04-02T00:00:00.000,mobile,Chrome,830,900,26.8889
2016-04-02T00:00:00.000,mobile,Firefox,35,35,100
2016-04-02T00:00:00.000,mobile,Safari,900,1038,50
2016-04-02T00:00:00.000,tablet,Android Browser,69,69,50.7246
2016-04-02T00:00:00.000,tablet,Safari,138,138,50
2016-04-03T00:00:00.000,desktop,Chrome,1107,1211,48.5549
2016-04-03T00:00:00.000,desktop,Edge,104,104,33.6538
2016-04-03T00:00:00.000,desktop,Firefox,242,242,42.9752
2016-04-03T00:00:00.000,desktop,Internet Explorer,277,381,27.2966
2016-04-03T00:00:00.000,desktop,Safari,415,484,50
2016-04-03T00:00:00.000,mobile,Android Browser,35,35,0
2016-04-03T00:00:00.000,mobile,Chrome,727,796,26.1307
2016-04-03T00:00:00.000,mobile,Internet Explorer,35,35,0
2016-04-03T00:00:00.000,mobile,Safari,1419,1626,44.7109
2016-04-03T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-04-03T00:00:00.000,tablet,Chrome,35,35,0
2016-04-03T00:00:00.000,tablet,Safari,173,173,0
2016-04-04T00:00:00.000,desktop,Chrome,2907,3218,38.7197
2016-04-04T00:00:00.000,desktop,Edge,311,346,39.8844
2016-04-04T00:00:00.000,desktop,Firefox,692,865,35.9538
2016-04-04T00:00:00.000,desktop,Internet Explorer,1419,2007,22.4215
2016-04-04T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,0
2016-04-04T00:00:00.000,desktop,Safari,1073,1107,34.4173
2016-04-04T00:00:00.000,mobile,Android Browser,35,35,100
2016-04-04T00:00:00.000,mobile,Chrome,934,969,53.5604
2016-04-04T00:00:00.000,mobile,Internet Explorer,173,173,39.8844
2016-04-04T00:00:00.000,mobile,Safari,1557,1696,51.0024
2016-04-04T00:00:00.000,mobile,Safari (in-app),138,138,75.3623
2016-04-04T00:00:00.000,tablet,Android Browser,69,69,0
2016-04-04T00:00:00.000,tablet,Chrome,104,138,75.3623
2016-04-04T00:00:00.000,tablet,Internet Explorer,35,35,0
2016-04-04T00:00:00.000,tablet,Safari,242,242,71.4876
2016-04-04T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-04-05T00:00:00.000,desktop,Chrome,3010,3876,30.3664
2016-04-05T00:00:00.000,desktop,Edge,138,173,39.8844
2016-04-05T00:00:00.000,desktop,Firefox,484,519,33.3333
2016-04-05T00:00:00.000,desktop,Internet Explorer,1696,1869,37.0251
2016-04-05T00:00:00.000,desktop,Maxthon,35,35,0
2016-04-05T00:00:00.000,desktop,Safari,865,934,55.5675
2016-04-05T00:00:00.000,mobile,Amazon Silk,35,35,0
2016-04-05T00:00:00.000,mobile,Chrome,1177,1246,50
2016-04-05T00:00:00.000,mobile,Safari,1419,1488,32.5269
2016-04-05T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-04-05T00:00:00.000,tablet,Android Browser,35,35,100
2016-04-05T00:00:00.000,tablet,Chrome,104,104,0
2016-04-05T00:00:00.000,tablet,Safari,173,173,39.8844
2016-04-05T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-04-06T00:00:00.000,desktop,Chrome,3045,3322,36.4539
2016-04-06T00:00:00.000,desktop,Edge,173,173,39.8844
2016-04-06T00:00:00.000,desktop,Firefox,830,934,40.7923
2016-04-06T00:00:00.000,desktop,Internet Explorer,1938,2180,33.3486
2016-04-06T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2016-04-06T00:00:00.000,desktop,Safari,554,554,12.4549
2016-04-06T00:00:00.000,mobile,Android Browser,35,35,0
2016-04-06T00:00:00.000,mobile,Chrome,1142,1246,24.9599
2016-04-06T00:00:00.000,mobile,Firefox,35,35,100
2016-04-06T00:00:00.000,mobile,Internet Explorer,35,35,100
2016-04-06T00:00:00.000,mobile,Opera Mini,69,69,50.7246
2016-04-06T00:00:00.000,mobile,Safari,1453,1626,57.4416
2016-04-06T00:00:00.000,tablet,Internet Explorer,35,35,100
2016-04-06T00:00:00.000,tablet,Safari,311,381,36.2205
2016-04-06T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-04-07T00:00:00.000,desktop,Chrome,2561,2803,38.2804
2016-04-07T00:00:00.000,desktop,Edge,277,311,11.254
2016-04-07T00:00:00.000,desktop,Firefox,657,727,18.9821
2016-04-07T00:00:00.000,desktop,Internet Explorer,1765,2111,40.9758
2016-04-07T00:00:00.000,desktop,Safari,554,554,62.4549
2016-04-07T00:00:00.000,mobile,Android Browser,35,35,0
2016-04-07T00:00:00.000,mobile,Chrome,934,1142,45.4466
2016-04-07T00:00:00.000,mobile,Internet Explorer,69,104,33.6538
2016-04-07T00:00:00.000,mobile,Opera Mini,35,35,100
2016-04-07T00:00:00.000,mobile,Safari,1142,1280,51.3281
2016-04-07T00:00:00.000,mobile,Safari (in-app),104,104,100
2016-04-07T00:00:00.000,tablet,Amazon Silk,69,69,0
2016-04-07T00:00:00.000,tablet,Chrome,104,104,66.3462
2016-04-07T00:00:00.000,tablet,Safari,173,208,66.3462
2016-04-08T00:00:00.000,desktop,Chrome,2457,2734,46.8178
2016-04-08T00:00:00.000,desktop,Edge,138,138,50
2016-04-08T00:00:00.000,desktop,Firefox,450,519,26.5896
2016-04-08T00:00:00.000,desktop,Internet Explorer,1107,1488,23.2527
2016-04-08T00:00:00.000,desktop,Safari,450,450,46.2222
2016-04-08T00:00:00.000,desktop,UC Browser,35,69,100
2016-04-08T00:00:00.000,mobile,Android Browser,35,35,0
2016-04-08T00:00:00.000,mobile,Chrome,969,1211,45.7473
2016-04-08T00:00:00.000,mobile,Opera Mini,35,35,100
2016-04-08T00:00:00.000,mobile,Safari,1142,1419,41.4376
2016-04-08T00:00:00.000,mobile,Safari (in-app),69,69,50.7246
2016-04-08T00:00:00.000,tablet,Chrome,35,35,0
2016-04-08T00:00:00.000,tablet,Internet Explorer,69,69,0
2016-04-08T00:00:00.000,tablet,Safari,242,242,42.9752
2016-04-09T00:00:00.000,desktop,Chrome,1142,1350,28.2222
2016-04-09T00:00:00.000,desktop,Edge,104,104,66.3462
2016-04-09T00:00:00.000,desktop,Firefox,415,415,41.6867
2016-04-09T00:00:00.000,desktop,Internet Explorer,311,311,22.1865
2016-04-09T00:00:00.000,desktop,Safari,277,346,30.0578
2016-04-09T00:00:00.000,mobile,Chrome,588,657,57.9909
2016-04-09T00:00:00.000,mobile,Internet Explorer,104,104,33.6538
2016-04-09T00:00:00.000,mobile,Safari,934,1038,63.2948
2016-04-09T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-04-09T00:00:00.000,tablet,Chrome,69,69,100
2016-04-09T00:00:00.000,tablet,Safari,208,242,42.9752
2016-04-10T00:00:00.000,desktop,Chrome,1280,1523,29.5469
2016-04-10T00:00:00.000,desktop,Edge,173,208,33.1731
2016-04-10T00:00:00.000,desktop,Firefox,415,415,50.1205
2016-04-10T00:00:00.000,desktop,Internet Explorer,173,208,33.1731
2016-04-10T00:00:00.000,desktop,Safari,277,346,60.1156
2016-04-10T00:00:00.000,mobile,Android Browser,69,173,60.1156
2016-04-10T00:00:00.000,mobile,Chrome,761,796,30.402
2016-04-10T00:00:00.000,mobile,Safari,934,1003,20.7378
2016-04-10T00:00:00.000,mobile,Safari (in-app),69,69,100
2016-04-10T00:00:00.000,tablet,Amazon Silk,35,35,100
2016-04-10T00:00:00.000,tablet,Android Browser,35,35,0
2016-04-10T00:00:00.000,tablet,Chrome,35,35,100
2016-04-10T00:00:00.000,tablet,Safari,242,242,42.9752
2016-04-10T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-04-11T00:00:00.000,desktop,Chrome,3495,3876,37.4871
2016-04-11T00:00:00.000,desktop,Edge,138,173,60.1156
2016-04-11T00:00:00.000,desktop,Firefox,1003,1211,31.4616
2016-04-11T00:00:00.000,desktop,Internet Explorer,1419,1834,33.9695
2016-04-11T00:00:00.000,desktop,Maxthon,35,35,100
2016-04-11T00:00:00.000,desktop,Opera,35,35,0
2016-04-11T00:00:00.000,desktop,Safari,623,623,44.4623
2016-04-11T00:00:00.000,mobile,Android Browser,69,104,0
2016-04-11T00:00:00.000,mobile,Chrome,969,1211,25.6813
2016-04-11T00:00:00.000,mobile,Internet Explorer,35,35,0
2016-04-11T00:00:00.000,mobile,Opera Mini,35,35,100
2016-04-11T00:00:00.000,mobile,Safari,1177,1488,44.1532
2016-04-11T00:00:00.000,mobile,Safari (in-app),104,104,66.3462
2016-04-11T00:00:00.000,tablet,Safari,311,450,30.6667
2016-04-12T00:00:00.000,desktop,Chrome,3564,4325,39.2139
2016-04-12T00:00:00.000,desktop,Edge,208,242,42.9752
2016-04-12T00:00:00.000,desktop,Firefox,727,727,38.1018
2016-04-12T00:00:00.000,desktop,Internet Explorer,1903,2215,31.2415
2016-04-12T00:00:00.000,desktop,Safari,1038,1280,37.8125
2016-04-12T00:00:00.000,mobile,Android Browser,69,104,66.3462
2016-04-12T00:00:00.000,mobile,BlackBerry,35,35,100
2016-04-12T00:00:00.000,mobile,Chrome,1177,1488,51.1425
2016-04-12T00:00:00.000,mobile,Internet Explorer,35,35,0
2016-04-12T00:00:00.000,mobile,Safari,1211,1350,33.3333
2016-04-12T00:00:00.000,mobile,Safari (in-app),104,104,100
2016-04-12T00:00:00.000,tablet,Amazon Silk,35,35,0
2016-04-12T00:00:00.000,tablet,Chrome,69,69,50.7246
2016-04-12T00:00:00.000,tablet,Safari,311,311,44.373
2016-04-13T00:00:00.000,desktop,Chrome,2768,3218,37.6321
2016-04-13T00:00:00.000,desktop,Edge,242,242,42.9752
2016-04-13T00:00:00.000,desktop,Firefox,727,796,30.402
2016-04-13T00:00:00.000,desktop,Internet Explorer,1938,2215,34.3567
2016-04-13T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2016-04-13T00:00:00.000,desktop,Opera,69,69,50.7246
2016-04-13T00:00:00.000,desktop,Safari,727,761,22.7332
2016-04-13T00:00:00.000,mobile,Android Browser,138,173,60.1156
2016-04-13T00:00:00.000,mobile,Chrome,1073,1211,34.2692
2016-04-13T00:00:00.000,mobile,Internet Explorer,69,69,50.7246
2016-04-13T00:00:00.000,mobile,Safari,1730,1972,52.6369
2016-04-13T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-04-13T00:00:00.000,tablet,Amazon Silk,35,35,100
2016-04-13T00:00:00.000,tablet,Chrome,69,69,0
2016-04-13T00:00:00.000,tablet,Safari,346,346,39.8844
2016-04-14T00:00:00.000,desktop,Chrome,3668,3945,35.9696
2016-04-14T00:00:00.000,desktop,Edge,138,173,0
2016-04-14T00:00:00.000,desktop,Firefox,519,554,37.5451
2016-04-14T00:00:00.000,desktop,Internet Explorer,1384,1696,40.8019
2016-04-14T00:00:00.000,desktop,Safari,623,692,55.0578
2016-04-14T00:00:00.000,mobile,Android Browser,35,35,100
2016-04-14T00:00:00.000,mobile,Chrome,1107,1142,24.2557
2016-04-14T00:00:00.000,mobile,Internet Explorer,138,173,20.2312
2016-04-14T00:00:00.000,mobile,Opera Mini,35,35,100
2016-04-14T00:00:00.000,mobile,Safari,1523,1730,40
2016-04-14T00:00:00.000,mobile,Safari (in-app),35,35,100
2016-04-14T00:00:00.000,tablet,Chrome,69,69,50.7246
2016-04-14T00:00:00.000,tablet,Safari,277,381,54.5932
2016-04-15T00:00:00.000,desktop,Chrome,2941,3460,45
2016-04-15T00:00:00.000,desktop,Edge,35,35,100
2016-04-15T00:00:00.000,desktop,Firefox,554,692,65.0289
2016-04-15T00:00:00.000,desktop,Internet Explorer,1453,1696,30.6014
2016-04-15T00:00:00.000,desktop,Opera,35,35,100
2016-04-15T00:00:00.000,desktop,Safari,381,554,31.2274
2016-04-15T00:00:00.000,mobile,Chrome,830,1038,20.0385
2016-04-15T00:00:00.000,mobile,Internet Explorer,35,35,100
2016-04-15T00:00:00.000,mobile,Safari,1453,1557,44.4444
2016-04-15T00:00:00.000,mobile,Safari (in-app),104,104,66.3462
2016-04-15T00:00:00.000,tablet,Chrome,35,35,0
2016-04-15T00:00:00.000,tablet,Safari,311,381,27.2966
2016-04-15T00:00:00.000,tablet,Safari (in-app),69,69,100
2016-04-16T00:00:00.000,desktop,Chrome,934,1003,41.3759
2016-04-16T00:00:00.000,desktop,Edge,208,208,16.8269
2016-04-16T00:00:00.000,desktop,Firefox,346,346,39.8844
2016-04-16T00:00:00.000,desktop,Internet Explorer,657,657,52.6636
2016-04-16T00:00:00.000,desktop,Mozilla Compatible Agent,35,35,100
2016-04-16T00:00:00.000,desktop,Safari,450,519,33.3333
2016-04-16T00:00:00.000,mobile,Amazon Silk,35,69,0
2016-04-16T00:00:00.000,mobile,Android Browser,35,35,0
2016-04-16T00:00:00.000,mobile,Chrome,727,865,44.0462
2016-04-16T00:00:00.000,mobile,Opera Mini,35,35,0
2016-04-16T00:00:00.000,mobile,Safari,796,900,50
2016-04-16T00:00:00.000,mobile,Safari (in-app),69,69,100
2016-04-16T00:00:00.000,tablet,Chrome,35,69,100
2016-04-16T00:00:00.000,tablet,Safari,173,173,79.7688
2016-04-17T00:00:00.000,desktop,Chrome,1315,1488,44.1532
2016-04-17T00:00:00.000,desktop,Edge,104,104,33.6538
2016-04-17T00:00:00.000,desktop,Firefox,242,242,57.0248
2016-04-17T00:00:00.000,desktop,Internet Explorer,484,519,40.0771
2016-04-17T00:00:00.000,desktop,Opera,35,35,100
2016-04-17T00:00:00.000,desktop,Safari,519,519,40.0771
2016-04-17T00:00:00.000,mobile,Android Browser,35,35,0
2016-04-17T00:00:00.000,mobile,Chrome,554,588,29.4218
2016-04-17T00:00:00.000,mobile,Safari,1211,1350,51.2593
2016-04-17T00:00:00.000,mobile,Safari (in-app),35,35,0
2016-04-17T00:00:00.000,tablet,Android Browser,35,35,100
2016-04-17T00:00:00.000,tablet,Chrome,35,35,0
2016-04-17T00:00:00.000,tablet,Safari,311,381,36.2205
2016-04-18T00:00:00.000,desktop,Chrome,3910,4429,36.7126
2016-04-18T00:00:00.000,desktop,Edge,242,242,14.4628
2016-04-18T00:00:00.000,desktop,Firefox,969,1107,43.7218
2016-04-18T00:00:00.000,desktop,Internet Explorer,1972,2353,38.249
2016-04-18T00:00:00.000,desktop,Safari,657,657,36.8341
2016-04-18T00:00:00.000,mobile,Android Browser,35,35,100
2016-04-18T00:00:00.000,mobile,Chrome,1003,1419,43.9042
2016-04-18T00:00:00.000,mobile,Internet Explorer,35,35,0
2016-04-18T00:00:00.000,mobile,Safari,969,1177,44.0952
2016-04-18T00:00:00.000,mobile,Safari (in-app),138,138,50
2016-04-18T00:00:00.000,tablet,Amazon Silk,35,35,100
2016-04-18T00:00:00.000,tablet,Android Browser,35,35,100
2016-04-18T00:00:00.000,tablet,Safari,69,69,50.7246
2016-04-19T00:00:00.000,desktop,Chrome,3218,4083,38.9909
2016-04-19T00:00:00.000,desktop,Edge,138,138,25.3623
2016-04-19T00:00:00.000,desktop,Firefox,692,830,41.6867
2016-04-19T00:00:00.000,desktop,Internet Explorer,1696,1938,42.8277
2016-04-19T00:00:00.000,desktop,Safari,727,761,27.3325
2016-04-19T00:00:00.000,mobile,Android Browser,69,69,0
2016-04-19T00:00:00.000,mobile,Chrome,1142,1350,41.037
2016-04-19T00:00:00.000,mobile,Internet Explorer,138,138,25.3623
2016-04-19T00:00:00.000,mobile,Safari,1834,2076,35.0193
2016-04-19T00:00:00.000,mobile,Safari (in-app),104,104,66.3462
2016-04-19T00:00:00.000,tablet,Chrome,104,104,33.6538
2016-04-19T00:00:00.000,tablet,Safari,381,450,38.4444
2016-04-20T00:00:00.000,desktop,Chrome,3357,4083,32.2067
2016-04-20T00:00:00.000,desktop,Edge,208,242,57.0248
2016-04-20T00:00:00.000,desktop,Firefox,657,727,28.6107
2016-04-20T00:00:00.000,desktop,Internet Explorer,2353,2803,20.9775
2016-04-20T00:00:00.000,desktop,Safari,415,415,50.1205
2016-04-20T00:00:00.000,mobile,Android Browser,69,104,100
2016-04-20T00:00:00.000,mobile,Chrome,1211,1384,45.0145
2016-04-20T00:00:00.000,mobile,Firefox,35,35,0
2016-04-20T00:00:00.000,mobile,Opera Mini,35,35,0
2016-04-20T00:00:00.000,mobile,Safari,1142,1384,50
2016-04-20T00:00:00.000,mobile,Safari (in-app),69,69,50.7246
2016-04-20T00:00:00.000,tablet,Chrome,173,173,60.1156
2016-04-20T00:00:00.000,tablet,Safari,242,242,57.0248
2016-04-20T00:00:00.000,tablet,Safari (in-app),35,35,100
2016-04-21T00:00:00.000,desktop,Chrome,3426,3876,41.0733
2016-04-21T00:00:00.000,desktop,Edge,138,138,0
